month,top_priority_ids_json,top_anomalies_json,strongest_signal_ids_json,benchmark_summary_json,health_summary_json
2022-05-01,"[{""priority_id"": ""2022-05-01_streaming_subscriptions"", ""priority_rank"": 1, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2022-05-01_main_website_unique_visitors"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Main Website"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.76}, {""priority_id"": ""2022-05-01_ecommerce_net_sales"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.7333}]","[{""anomaly_rank"": 1, ""asset_name"": ""streaming"", ""metric_name"": ""search_organic_plays"", ""metric_value"": 0.11, ""deviation_from_seasonal_baseline"": -0.4407}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""search_organic_visits"", ""metric_value"": 0.34, ""deviation_from_seasonal_baseline"": -0.2727}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""product_views_rate"", ""metric_value"": 0.3997, ""deviation_from_seasonal_baseline"": -0.2573}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 4, ""avg_gap_to_peer_median"": 1253037.7931, ""worst_gap_to_peer_median"": -3.7829}","{""metric_count"": 59, ""good_count"": 36, ""review_count"": 13, ""stable_count"": 10, ""avg_abs_deviation"": 0.4172}"
2022-06-01,"[{""priority_id"": ""2022-06-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8133}, {""priority_id"": ""2022-06-01_fan_app_recurrence"", ""priority_rank"": 2, ""priority_title"": ""Benchmark Underperformance in Fan App"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.8133}, {""priority_id"": ""2022-06-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Resilience Concern in Streaming"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""app_push_visits"", ""metric_value"": 0.02, ""deviation_from_seasonal_baseline"": -0.9189}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""other_channels_purchases"", ""metric_value"": 0.03, ""deviation_from_seasonal_baseline"": -0.6538}, {""anomaly_rank"": 3, ""asset_name"": ""main_website"", ""metric_name"": ""logged_users"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.6}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 2, ""avg_gap_to_peer_median"": 832742.8137, ""worst_gap_to_peer_median"": -0.4449}","{""metric_count"": 59, ""good_count"": 23, ""review_count"": 28, ""stable_count"": 8, ""avg_abs_deviation"": 0.2604}"
2022-07-01,"[{""priority_id"": ""2022-07-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2022-07-01_streaming_unique_visitors"", ""priority_rank"": 2, ""priority_title"": ""Growth Risk in Streaming"", ""priority_category"": ""growth risk"", ""priority_score"": 0.84}, {""priority_id"": ""2022-07-01_ecommerce_net_sales"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""matchday_visits"", ""metric_value"": 16823.7663, ""deviation_from_seasonal_baseline"": -0.9407}, {""anomaly_rank"": 2, ""asset_name"": ""fan_app"", ""metric_name"": ""app_push_visits"", ""metric_value"": 0.03, ""deviation_from_seasonal_baseline"": -0.8767}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""video_plays"", ""metric_value"": 42487.6557, ""deviation_from_seasonal_baseline"": -0.8281}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 4, ""avg_gap_to_peer_median"": 585170.4864, ""worst_gap_to_peer_median"": -43030.8604}","{""metric_count"": 59, ""good_count"": 19, ""review_count"": 30, ""stable_count"": 10, ""avg_abs_deviation"": 0.3036}"
2022-08-01,"[{""priority_id"": ""2022-08-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 1.0}, {""priority_id"": ""2022-08-01_streaming_daily_users"", ""priority_rank"": 2, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2022-08-01_streaming_unique_visitors"", ""priority_rank"": 3, ""priority_title"": ""Growth Risk in Streaming"", ""priority_category"": ""growth risk"", ""priority_score"": 0.88}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""other_channels_purchases"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.8812}, {""anomaly_rank"": 2, ""asset_name"": ""streaming"", ""metric_name"": ""daily_users"", ""metric_value"": 5377.5175, ""deviation_from_seasonal_baseline"": -0.7637}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""video_plays"", ""metric_value"": 49089.3864, ""deviation_from_seasonal_baseline"": -0.754}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 5, ""avg_gap_to_peer_median"": 614257.2135, ""worst_gap_to_peer_median"": -123089.3927}","{""metric_count"": 59, ""good_count"": 23, ""review_count"": 26, ""stable_count"": 10, ""avg_abs_deviation"": 0.2511}"
2022-09-01,"[{""priority_id"": ""2022-09-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.96}, {""priority_id"": ""2022-09-01_streaming_daily_users"", ""priority_rank"": 2, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2022-09-01_streaming_unique_visitors"", ""priority_rank"": 3, ""priority_title"": ""Growth Risk in Streaming"", ""priority_category"": ""growth risk"", ""priority_score"": 0.88}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.7647}, {""anomaly_rank"": 2, ""asset_name"": ""streaming"", ""metric_name"": ""subscriptions"", ""metric_value"": 3356.2571, ""deviation_from_seasonal_baseline"": -0.7595}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""streamers"", ""metric_value"": 16781.2856, ""deviation_from_seasonal_baseline"": -0.7049}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 5, ""avg_gap_to_peer_median"": 673746.825, ""worst_gap_to_peer_median"": -142288.9299}","{""metric_count"": 59, ""good_count"": 23, ""review_count"": 27, ""stable_count"": 9, ""avg_abs_deviation"": 0.2703}"
2022-10-01,"[{""priority_id"": ""2022-10-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8408}, {""priority_id"": ""2022-10-01_main_website_unique_visitors"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Main Website"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.76}, {""priority_id"": ""2022-10-01_ecommerce_net_sales"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.6969}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""other_channels_purchases"", ""metric_value"": 0.0, ""deviation_from_seasonal_baseline"": -1.0}, {""anomaly_rank"": 2, ""asset_name"": ""fan_app"", ""metric_name"": ""other_channel_visits"", ""metric_value"": 0.0, ""deviation_from_seasonal_baseline"": -1.0}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""marketing_purchases"", ""metric_value"": 0.21, ""deviation_from_seasonal_baseline"": -0.3913}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 4, ""avg_gap_to_peer_median"": 821160.8858, ""worst_gap_to_peer_median"": -42968.6877}","{""metric_count"": 59, ""good_count"": 31, ""review_count"": 20, ""stable_count"": 8, ""avg_abs_deviation"": 0.2232}"
2022-11-01,"[{""priority_id"": ""2022-11-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2022-11-01_streaming_subscriptions"", ""priority_rank"": 2, ""priority_title"": ""Resilience Concern in Streaming"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.8}, {""priority_id"": ""2022-11-01_ecommerce_net_sales"", ""priority_rank"": 3, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.7623}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""deeplink_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.6129}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""logged_users"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.6129}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""video_plays"", ""metric_value"": 73184.9529, ""deviation_from_seasonal_baseline"": -0.6083}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 2, ""avg_gap_to_peer_median"": 406996.3749, ""worst_gap_to_peer_median"": -2089.7538}","{""metric_count"": 59, ""good_count"": 13, ""review_count"": 30, ""stable_count"": 16, ""avg_abs_deviation"": 0.205}"
2022-12-01,"[{""priority_id"": ""2022-12-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.84}, {""priority_id"": ""2022-12-01_ecommerce_conversion_rate"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2022-12-01_streaming_unique_visitors"", ""priority_rank"": 3, ""priority_title"": ""Growth Risk in Streaming"", ""priority_category"": ""growth risk"", ""priority_score"": 0.7733}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""search_organic_purchases"", ""metric_value"": 0.22, ""deviation_from_seasonal_baseline"": -0.4545}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""other_channels_purchases"", ""metric_value"": 0.05, ""deviation_from_seasonal_baseline"": -0.4231}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""search_organic_plays"", ""metric_value"": 0.11, ""deviation_from_seasonal_baseline"": -0.4185}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 3, ""avg_gap_to_peer_median"": 441032.5577, ""worst_gap_to_peer_median"": -5560.2018}","{""metric_count"": 59, ""good_count"": 18, ""review_count"": 31, ""stable_count"": 10, ""avg_abs_deviation"": 0.2623}"
2023-01-01,"[{""priority_id"": ""2023-01-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.88}, {""priority_id"": ""2023-01-01_streaming_subscriptions"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2023-01-01_streaming_daily_users"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.76}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.7778}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""marketing_purchases"", ""metric_value"": 0.13, ""deviation_from_seasonal_baseline"": -0.6139}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""checkout_rate"", ""metric_value"": 0.0357, ""deviation_from_seasonal_baseline"": -0.5899}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 1, ""avg_gap_to_peer_median"": 739602.0072, ""worst_gap_to_peer_median"": -0.241}","{""metric_count"": 59, ""good_count"": 25, ""review_count"": 25, ""stable_count"": 9, ""avg_abs_deviation"": 0.3052}"
2023-02-01,"[{""priority_id"": ""2023-02-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.96}, {""priority_id"": ""2023-02-01_streaming_daily_users"", ""priority_rank"": 2, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2023-02-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Resilience Concern in Streaming"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""marketing_purchases"", ""metric_value"": 0.1, ""deviation_from_seasonal_baseline"": -0.6992}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""social_organic_purchases"", ""metric_value"": 0.06, ""deviation_from_seasonal_baseline"": -0.615}, {""anomaly_rank"": 3, ""asset_name"": ""fan_app"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.02, ""deviation_from_seasonal_baseline"": -0.5472}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 4, ""avg_gap_to_peer_median"": 683615.0818, ""worst_gap_to_peer_median"": -5432.8811}","{""metric_count"": 59, ""good_count"": 19, ""review_count"": 29, ""stable_count"": 11, ""avg_abs_deviation"": 0.2547}"
2023-03-01,"[{""priority_id"": ""2023-03-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2023-03-01_streaming_unique_visitors"", ""priority_rank"": 2, ""priority_title"": ""Growth Risk in Streaming"", ""priority_category"": ""growth risk"", ""priority_score"": 0.88}, {""priority_id"": ""2023-03-01_ecommerce_conversion_rate"", ""priority_rank"": 3, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.7736}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""social_organic_purchases"", ""metric_value"": 0.06, ""deviation_from_seasonal_baseline"": -0.6}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""video_plays"", ""metric_value"": 76971.5048, ""deviation_from_seasonal_baseline"": -0.585}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 5, ""avg_gap_to_peer_median"": 697685.5533, ""worst_gap_to_peer_median"": -142926.8597}","{""metric_count"": 59, ""good_count"": 14, ""review_count"": 36, ""stable_count"": 9, ""avg_abs_deviation"": 0.2361}"
2023-04-01,"[{""priority_id"": ""2023-04-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8667}, {""priority_id"": ""2023-04-01_ecommerce_net_sales"", ""priority_rank"": 2, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8}, {""priority_id"": ""2023-04-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""deeplink_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.6364}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""bounce_rate"", ""metric_value"": 0.4969, ""deviation_from_seasonal_baseline"": 0.4478}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""net_sales"", ""metric_value"": 1326648.246, ""deviation_from_seasonal_baseline"": -0.3555}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 1, ""avg_gap_to_peer_median"": 817522.1533, ""worst_gap_to_peer_median"": -0.2656}","{""metric_count"": 59, ""good_count"": 27, ""review_count"": 24, ""stable_count"": 8, ""avg_abs_deviation"": 0.4484}"
2023-05-01,"[{""priority_id"": ""2023-05-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2023-05-01_streaming_subscriptions"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2023-05-01_main_website_bounce_rate"", ""priority_rank"": 3, ""priority_title"": ""Resilience Concern in Main Website"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.76}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""social_organic_purchases"", ""metric_value"": 0.04, ""deviation_from_seasonal_baseline"": -0.6883}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""bounce_rate"", ""metric_value"": 0.5242, ""deviation_from_seasonal_baseline"": 0.4333}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""search_organic_plays"", ""metric_value"": 0.13, ""deviation_from_seasonal_baseline"": -0.2844}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 3, ""avg_gap_to_peer_median"": 920951.5062, ""worst_gap_to_peer_median"": -13148.1715}","{""metric_count"": 59, ""good_count"": 25, ""review_count"": 20, ""stable_count"": 14, ""avg_abs_deviation"": 0.2229}"
2023-06-01,"[{""priority_id"": ""2023-06-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.84}, {""priority_id"": ""2023-06-01_ecommerce_conversion_rate"", ""priority_rank"": 2, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8393}, {""priority_id"": ""2023-06-01_ecommerce_cart_value"", ""priority_rank"": 3, ""priority_title"": ""Benchmark Underperformance in Ecommerce"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.8133}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""app_push_visits"", ""metric_value"": 0.03, ""deviation_from_seasonal_baseline"": -0.875}, {""anomaly_rank"": 2, ""asset_name"": ""fan_app"", ""metric_name"": ""deeplink_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.625}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""search_organic_purchases"", ""metric_value"": 0.17, ""deviation_from_seasonal_baseline"": -0.6069}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 4, ""avg_gap_to_peer_median"": 1265541.5787, ""worst_gap_to_peer_median"": -10283.4009}","{""metric_count"": 59, ""good_count"": 27, ""review_count"": 21, ""stable_count"": 11, ""avg_abs_deviation"": 0.3414}"
2023-07-01,"[{""priority_id"": ""2023-07-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2023-07-01_streaming_unique_visitors"", ""priority_rank"": 2, ""priority_title"": ""Growth Risk in Streaming"", ""priority_category"": ""growth risk"", ""priority_score"": 0.84}, {""priority_id"": ""2023-07-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Resilience Concern in Streaming"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""matchday_visits"", ""metric_value"": 19524.8078, ""deviation_from_seasonal_baseline"": -0.9506}, {""anomaly_rank"": 2, ""asset_name"": ""fan_app"", ""metric_name"": ""app_push_visits"", ""metric_value"": 0.03, ""deviation_from_seasonal_baseline"": -0.875}, {""anomaly_rank"": 3, ""asset_name"": ""fan_app"", ""metric_name"": ""deeplink_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.625}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 3, ""avg_gap_to_peer_median"": 861834.1149, ""worst_gap_to_peer_median"": -61867.1547}","{""metric_count"": 59, ""good_count"": 26, ""review_count"": 26, ""stable_count"": 7, ""avg_abs_deviation"": 0.3294}"
2023-08-01,"[{""priority_id"": ""2023-08-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2023-08-01_streaming_unique_visitors"", ""priority_rank"": 2, ""priority_title"": ""Growth Risk in Streaming"", ""priority_category"": ""growth risk"", ""priority_score"": 0.88}, {""priority_id"": ""2023-08-01_ecommerce_net_sales"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""social_organic_purchases"", ""metric_value"": 0.02, ""deviation_from_seasonal_baseline"": -0.7966}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.03, ""deviation_from_seasonal_baseline"": -0.781}, {""anomaly_rank"": 3, ""asset_name"": ""main_website"", ""metric_name"": ""other_channels_visits"", ""metric_value"": 0.02, ""deviation_from_seasonal_baseline"": -0.781}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 3, ""avg_gap_to_peer_median"": 883334.6193, ""worst_gap_to_peer_median"": -227840.0149}","{""metric_count"": 59, ""good_count"": 23, ""review_count"": 30, ""stable_count"": 6, ""avg_abs_deviation"": 0.3014}"
2023-09-01,"[{""priority_id"": ""2023-09-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2023-09-01_streaming_unique_visitors"", ""priority_rank"": 2, ""priority_title"": ""Growth Risk in Streaming"", ""priority_category"": ""growth risk"", ""priority_score"": 0.88}, {""priority_id"": ""2023-09-01_streaming_streamers_rate"", ""priority_rank"": 3, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.8121}]","[{""anomaly_rank"": 1, ""asset_name"": ""main_website"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.012, ""deviation_from_seasonal_baseline"": -0.9048}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""other_channels_visits"", ""metric_value"": 0.008, ""deviation_from_seasonal_baseline"": -0.9048}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""social_organic_purchases"", ""metric_value"": 0.02, ""deviation_from_seasonal_baseline"": -0.7895}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 5, ""avg_gap_to_peer_median"": 835498.2113, ""worst_gap_to_peer_median"": -285236.7224}","{""metric_count"": 59, ""good_count"": 24, ""review_count"": 22, ""stable_count"": 13, ""avg_abs_deviation"": 0.2288}"
2023-10-01,"[{""priority_id"": ""2023-10-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.8227}, {""priority_id"": ""2023-10-01_streaming_subscriptions"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2023-10-01_ecommerce_net_sales"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.7048}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""other_channel_visits"", ""metric_value"": 0.05, ""deviation_from_seasonal_baseline"": -0.5522}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""logged_users"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.5385}, {""anomaly_rank"": 3, ""asset_name"": ""fan_app"", ""metric_name"": ""deeplink_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.52}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 2, ""avg_gap_to_peer_median"": 710371.5623, ""worst_gap_to_peer_median"": -223.5684}","{""metric_count"": 59, ""good_count"": 24, ""review_count"": 22, ""stable_count"": 13, ""avg_abs_deviation"": 0.1918}"
2023-11-01,"[{""priority_id"": ""2023-11-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2023-11-01_ecommerce_net_sales"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2023-11-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Resilience Concern in Streaming"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""streaming"", ""metric_name"": ""streamers"", ""metric_value"": 28662.192, ""deviation_from_seasonal_baseline"": -0.6264}, {""anomaly_rank"": 2, ""asset_name"": ""streaming"", ""metric_name"": ""video_plays"", ""metric_value"": 80748.188, ""deviation_from_seasonal_baseline"": -0.6014}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""subscriptions"", ""metric_value"": 9171.9014, ""deviation_from_seasonal_baseline"": -0.5644}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 1, ""avg_gap_to_peer_median"": 706979.5016, ""worst_gap_to_peer_median"": -0.0428}","{""metric_count"": 59, ""good_count"": 22, ""review_count"": 25, ""stable_count"": 12, ""avg_abs_deviation"": 0.2295}"
